relation,x_type,y_type,x_id,y_id,uid,x_preferred_name,y_preferred_name,x_preferred_name_score,y_preferred_name_score
drug_protein,drug,gene/protein,kg4rd:1394,kg4rd:4489,:36206047:6aLMFAoV3iY4Tz3YGvFRLi,colchicine,mt1a,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:25149,:36142754:FZYALG3FTTg6Hf4B9tcpZV,duchenne muscular dystrophy,atrophic muscularis propria,1000.0,93.10344827586206
anatomy_protein_present,anatomy,gene/protein,kg4rd:14895,kg4rd:10589,:36142572:JNBcrmyyoiP4ZYPMjoxGXW,"somatic muscle, invertebrate",drap1,96.7741935483871,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:8030,kg4rd:100785,:36137167:W7zohba7oD8JSi6QUxGJrU,facioscapulohumeral muscular dystrophy 1,insomnia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3323,:36130887:MmttrSenTFBhS8M84bRZSb,becker muscular dystrophy,progressive muscle weakness,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16098,kg4rd:3701,:36130887:GELTdhomZstfViKrCTmPzg,immune-mediated necrotizing myopathy,proximal muscle weakness,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:563,kg4rd:1324,:36130887:6JBBQBA4NMpwbHjLu7rfba,methotrexate,muscle weakness,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:25406,kg4rd:1756,:36123393:TYT6fPeCxvpkd5GFVBJzwp,asthenia,dmd,1000.0,1000.0
molfunc_protein,molecular_function,gene/protein,kg4rd:16310,kg4rd:6885,:36113553:ny4YXLcUbGD3zL2rwtC6U9,phosphorylation,map3k7,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12531,:36112314:mtKPUG7zHMHGwbK32eGGJ7,duchenne muscular dystrophy,pain,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3552,:36112314:9LPqPPGtiqLFEvbrYwewUc,duchenne muscular dystrophy,muscle stiffness,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2360,kg4rd:1756,:36099033:jg5gx2j77PJn7wQLJxXsp2,sleep abnormality,dmd,85.71428571428572,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:271,kg4rd:7225,:36099033:dgknbNtEqFYhpFMy8VoCou,abnormality of the face,trpc6,88.88888888888889,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3202,kg4rd:57585,:36059045:V5LRdHTATX46tUj5bTVJkF,skeletal muscle atrophy,cramp1,1000.0,90.9090909090909
bioprocess_protein,biological_process,gene/protein,kg4rd:6954,kg4rd:57585,:36059045:aD8WrE34RySggQE926Fa8Z,inflammatory response,cramp1,1000.0,90.9090909090909
bioprocess_protein,biological_process,gene/protein,kg4rd:19933,kg4rd:57585,:36059045:LvcsAHU3iDGPkAzt7Qd6g6,camp-mediated signaling,cramp1,86.66666666666667,90.9090909090909
phenotype_protein,effect/phenotype,gene/protein,kg4rd:7269,kg4rd:57585,:36059045:nWPbMxQHbqZX2282hBCDtU,spinal muscular atrophy,cramp1,85.18518518518519,90.9090909090909
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:57585,:36059045:ewedRriCPE8HmzBhqsAzCy,duchenne muscular dystrophy,cramp1,1000.0,90.9090909090909
disease_disease,disease,disease,kg4rd:10679,kg4rd:5021,:36056946:ameGF2mcnSvmADY26rMU8q,duchenne muscular dystrophy,dilated cardiomyopathy,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:421,kg4rd:2335,:36040807:RDeyUpGs2BfQUBor24iiY6,spironolactone,fn1,1000.0,91.66666666666666
drug_protein,drug,gene/protein,kg4rd:860,kg4rd:2335,:36040807:gLQ6vY4aboyXoLbE4DpSHk,prednisolone,fn1,1000.0,91.66666666666666
bioprocess_protein,biological_process,gene/protein,kg4rd:51668,kg4rd:1756,:36012442:m92NbmiZzdvwkinoWmZkQF,localization within membrane,dmd,93.33333333333333,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3712,:36012334:E6DpnVcgmWF9ssyTyxknAn,duchenne muscular dystrophy,skeletal muscle hypertrophy,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:19079,kg4rd:6607,:36012138:fAwPsKQSsAUKZVHyiF9xCs,proximal spinal muscular atrophy,smn2,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2505,kg4rd:6696,:36011296:iu33uRWVBMXaot7ehe9DpN,loss of ambulation,spp1,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2505,kg4rd:958,:36011296:EHksjQxjoBDe2zTKbgy25V,loss of ambulation,cd40,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2505,kg4rd:8425,:36011296:2gZTLykrDWmE8MyRrZDWZ5,loss of ambulation,ltbp4,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16971,kg4rd:4950,:36007191:MfeaKow7kSrAo25j2JnfCY,limb-girdle muscular dystrophy,peripheral arterial stenosis,92.3076923076923,86.66666666666667
disease_phenotype_positive,disease,effect/phenotype,kg4rd:1347,kg4rd:2597,:36007191:BmFHj68Pb4cBhrxvcDrXk6,facioscapulohumeral muscular dystrophy,abnormality of the vasculature,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2597,:36007191:AmbsrtzmGBaANtAvsnZDpc,duchenne muscular dystrophy,abnormality of the vasculature,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1640,:35987773:jBPmdjFABJFEACKj88Luf7,duchenne muscular dystrophy,cardiomegaly,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:10872,:35987773:8DDXcXHoAvGqGZtjniV4XQ,duchenne muscular dystrophy,t-wave inversion,1000.0,100.0
disease_disease,disease,disease,kg4rd:20121,kg4rd:2572,:35973890:VsjkpN4AFeDWFjSBhhYki2,muscular dystrophy,aspiration pneumonitis,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:2572,:35973890:YiHCGnLrjurJsEpsZrRtCQ,duchenne muscular dystrophy,aspiration pneumonitis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:649,:35953292:9UrGGGrxULKQqY6cnMRUk6,duchenne muscular dystrophy,abnormality of visual evoked potentials,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:717,:35943375:SDXzqFVa5VBZgbxKQnFZSH,duchenne muscular dystrophy,autism,1000.0,92.3076923076923
bioprocess_protein,biological_process,gene/protein,kg4rd:36145,kg4rd:84876,:35939054:Fmioy6mzrGZnwTpaoV7E2K,dendritic cell homeostasis,orai1,89.65517241379311,1000.0
disease_disease,disease,disease,kg4rd:10622,kg4rd:10679,:35929940:NzQZxezST6tRZDKLkzaWy4,recessive x-linked ichthyosis,duchenne muscular dystrophy,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1324,kg4rd:246329,:35912995:jS6YdxvbRSLz5CtgGFkGDH,muscle weakness,stac3,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1324,kg4rd:56704,:35912995:Nykk5cNwzNTa3G9Q5dQJUJ,muscle weakness,jph1,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10646,kg4rd:200123,:35902360:TzDRhMQpXw2uHZgbLFMsEz,"macular dystrophy, x-linked",chronic hepatitis,94.33962264150944,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12824,:35897138:m7B5sg7CHKzP7TmR73f6yh,duchenne muscular dystrophy,severity,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100614,:35886926:bJCzQpV49Y6swLCmPoWXrW,duchenne muscular dystrophy,myositis,1000.0,1000.0
exposure_bioprocess,,biological_process,kg4rd:C060506,kg4rd:48659,:35886926:YDpA9EWc3tD5EeZ7ggT4cg,sphingosine 1-phosphate,smooth muscle cell proliferation,1000.0,96.96969696969697
pathway_protein,pathway,gene/protein,kg4rd:R-HSA-75893,kg4rd:4086,:35886863:ieUc9nZtb5Vn4Pmt3eBz2o,tnf signaling,smad1,88.88888888888889,1000.0
pathway_protein,pathway,gene/protein,kg4rd:R-HSA-75893,kg4rd:4090,:35886863:boSaJ9EjSJbAd4Gm764yVd,tnf signaling,smad5,88.88888888888889,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:652,:35886863:FnNW265iK8PPv8mhb8Pa9o,duchenne muscular dystrophy,bmp4,1000.0,91.80327868852459
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:4656,:35886863:jVek3bAgsXnDD6EEGq8ekr,myoblast differentiation,myog,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:4209,:35886863:25EjSDUt4YkwgbFf7heVdN,myoblast differentiation,mef2d,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:256,:35876434:5Yzsc6LosEmiedYpivpWNy,becker muscular dystrophy,macrocephaly,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:7009,:35876434:9Ljp2bMfEyWpT9GSyh8iuo,becker muscular dystrophy,central nervous system degeneration,1000.0,85.71428571428572
drug_effect,drug,effect/phenotype,kg4rd:4652,kg4rd:1644,:35860996:4htBzXxZnZupZmQv7wYiwP,corticosterone,dilated cardiomyopathy,85.71428571428572,90.9090909090909
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:729,:35849899:ZVqyiLbadf2LHfa3PfRwsH,duchenne muscular dystrophy,autistic behavior,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:733,:35849899:UZHidxSv34nfaGconpGgkL,duchenne muscular dystrophy,motor stereotypy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4000070,:35849899:jKB5Dxh99qedkCrWjQBjeP,duchenne muscular dystrophy,fixated interests,1000.0,1000.0
indication,drug,disease,kg4rd:11094,kg4rd:10679,:35788153:XyVMaeUopGs6ddfhkJdHex,vitamin d,duchenne muscular dystrophy,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:12888,kg4rd:196,:35772287:S7y7pw2wvLbMyitRsrbbXc,ezutromid,ahr,1000.0,97.95918367346938
drug_protein,drug,gene/protein,kg4rd:12888,kg4rd:7402,:35772287:DdAbu9WbfdFMXAJVjZbKkH,ezutromid,utrn,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:762,:35762211:Cs6iGrXroS5E4hdDvrkQYr,duchenne muscular dystrophy,decreased nerve conduction velocity,1000.0,90.32258064516128
off-label use,drug,disease,kg4rd:331,kg4rd:10311,:35744973:JuACxa47syXaZywdV5LD4q,metformin,becker muscular dystrophy,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:5371,kg4rd:1756,:35744792:hd6EJSqxiuzLG3BQpDEJMB,mood disorder,dmd,88.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:2505,:35723111:diKwMXRVSrZrmeCH8kyF2s,deflazacort,loss of ambulation,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:6532,:35723111:cjK2hFrXBrUdeXn7yVDBoH,deflazacort,recurrent pneumonia,1000.0,86.48648648648648
off-label use,drug,disease,kg4rd:11921,kg4rd:10679,:35723111:YYq62mcc5L93HCVAReTreb,deflazacort,duchenne muscular dystrophy,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:11921,kg4rd:4306,:35723111:iHH7UDT9CDBu66iXHyeRQb,deflazacort,nr3c2,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:518,:35723111:kBEwFrFSyMQsezJNrwVWAD,deflazacort,cataract,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:635,kg4rd:100614,:35713895:AWF77LLYZKLg8LFyAHzg7T,prednisone,myositis,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:100614,:35713895:e4mHd2VJnTq7ioCAYHqsuT,deflazacort,myositis,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:2650,:35713895:A72Mkh7Wqi7BrSvjdV6Axo,deflazacort,scoliosis,1000.0,1000.0
molfunc_protein,molecular_function,gene/protein,kg4rd:1902725,kg4rd:85457,:35705041:fBVv93E29UZWBZBFiPtBC9,negative regulation of satellite cell differentiation,cipc,85.71428571428572,1000.0
drug_effect,drug,effect/phenotype,kg4rd:9081,kg4rd:6532,:35697003:UsVHitZybdFcrQgG4caJoh,idebenone,recurrent pneumonia,1000.0,86.48648648648648
indication,drug,disease,kg4rd:16862,kg4rd:2614,:35687225:Tn83WMH4Zhc3v3CBcbRxfC,indigo,bone inflammation disease,1000.0,85.18518518518519
indication,drug,disease,kg4rd:16862,kg4rd:20121,:35687225:keoST7zFgLNmianqxGMad2,indigo,muscular dystrophy,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:16862,kg4rd:23411,:35687225:26oeoRZbNJ5DtxV7EkdWFh,indigo,sirt1,1000.0,1000.0
anatomy_protein_absent,anatomy,gene/protein,kg4rd:6110636,kg4rd:1756,:35654209:UXn4LUDXQhWZJfJoz8CECe,insect adult cerebral ganglion,dmd,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:9130,kg4rd:2093,:35620971:8ig2ZU6z9ijWtK7yUVmV2j,dyggve-melchior-clausen disease,respiratory insufficiency,90.9090909090909,92.3076923076923
disease_disease,disease,disease,kg4rd:10679,kg4rd:2081,:35614293:EK2iHh5MhAeqMuR5RQGBgz,duchenne muscular dystrophy,musculoskeletal system disorder,1000.0,1000.0
off-label use,drug,disease,kg4rd:11620,kg4rd:10679,:35614293:KeQXZu7TtoqrKsw3sXmnNB,neridronic acid,duchenne muscular dystrophy,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:5090,kg4rd:1152,:35562557:S2PknsdktesoBXEjkMVw7f,muscle structure,ckb,1000.0,93.75
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:45082,:35474226:ECYMyz3XjuVip26PP3wZU8,duchenne muscular dystrophy,decreased body mass index,1000.0,86.27450980392157
indication,drug,disease,kg4rd:700,kg4rd:10679,:35431260:Sm6X6xc3rMGRyhFbQvHTPD,eplerenone,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:211,:35414368:LRYSBWKcxN2YWVkeX8KN5s,duchenne muscular dystrophy,trismus,96.42857142857143,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3555,:35395784:86eTtKediW9p2eZ3H9ceme,becker muscular dystrophy,muscle fiber splitting,1000.0,96.7741935483871
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3687,:35395784:aauPknKLYjWuuJGaA9xFmm,becker muscular dystrophy,centrally nucleated skeletal muscle fibers,1000.0,86.48648648648648
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:608,:35390481:kSWfPDxah7MWAmFeZUHjqk,duchenne muscular dystrophy,macular degeneration,1000.0,90.47619047619048
indication,drug,disease,kg4rd:2565,kg4rd:10679,:35383427:jQNE9HgF3R8g4XRqHmD3d6,4-(dimethylamino)-n-[7-(hydroxyamino)-7-oxoheptyl]benzamide,duchenne muscular dystrophy,92.06349206349206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:100543,:35367224:mxSvisqwA5KWjcnLcQZdnY,becker muscular dystrophy,cognitive impairment,1000.0,1000.0
indication,drug,disease,kg4rd:15010,kg4rd:10679,:35333888:CjvCLJS5CNzyfE2RW8tb88,edasalonexent,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:621,kg4rd:10679,:35333888:oAqVeNoF3SijanWH5HEDpw,oxandrolone,duchenne muscular dystrophy,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:33002,kg4rd:3565,:35333325:kQ2gVtBRmD4f3DPg6qvg4Z,muscle cell proliferation,il4,90.9090909090909,89.65517241379311
bioprocess_protein,biological_process,gene/protein,kg4rd:33002,kg4rd:3596,:35333325:jpvh3u4ka7ZM8pigTbhQWT,muscle cell proliferation,il13,90.9090909090909,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:952,:35298089:i3bvgsiKA8stJTZsGqoX3n,duchenne muscular dystrophy,cd38,1000.0,1000.0
indication,drug,disease,kg4rd:6643,kg4rd:5298,:35294424:bAcRwa2c3yzYm7aqban7ea,denosumab,osteoporosis,1000.0,1000.0
indication,drug,disease,kg4rd:18206,kg4rd:10679,:35279258:TKEC7vxq6ZMAx69ckPW59L,ap-102,duchenne muscular dystrophy,85.71428571428572,1000.0
indication,drug,disease,kg4rd:18206,kg4rd:4994,:35279258:mWRyyWsSgV2MGjWmo2VJ5p,ap-102,cardiomyopathy,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:40270,:35273230:HKjpHvGioGrCafiSnCSTYs,duchenne muscular dystrophy,impaired glucose tolerance,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:4656,:35269765:JpwLQN5fJGb69VDYvtHUMU,becker muscular dystrophy,myog,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:5081,:35269765:kTWGdUFjxadjqEqTV39a7Z,becker muscular dystrophy,pax7,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100750,:35236763:T8jQr3AG2EXcrC9yVWFTrN,duchenne muscular dystrophy,atelectasis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2090,:35236763:EJNTKqKeR2qK9cD4dxXhEv,duchenne muscular dystrophy,pneumonia,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10311,kg4rd:5027,:35229191:VyYMqkcSDRg2HiJKVd6Gw3,becker muscular dystrophy,epilepsy,92.3076923076923,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:5027,:35229191:ZvSYdZzPg5XrxLVGAMsAy4,duchenne muscular dystrophy,epilepsy,92.85714285714286,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:816,:35215377:Bh5kwfUYRWk3YvnCn2DMhy,duchenne muscular dystrophy,abdominal obesity-metabolic syndrome,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3119,:35215377:i5KP4B4JaGr47T88zKLLeq,duchenne muscular dystrophy,abnormal circulating lipid concentration,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:855,:35215377:3ZecbLoURyG8XypZCwcgx5,duchenne muscular dystrophy,insulin resistance,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1397,:35215377:5rJ3HxsUbGcCsPFRFByE8h,duchenne muscular dystrophy,hepatic steatosis,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:10468,kg4rd:1756,:35213020:7SNaGUstKkoL24snDk8DWd,regulation of gene expression,dmd,89.23076923076923,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:2344,kg4rd:1756,:35205302:FqsZ5T6xBWxautYpRKVcZx,progressive neurologic deterioration,dmd,87.5,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12100,:35174514:5DSWoAaSVqpXQq49fpyHX7,duchenne muscular dystrophy,abnormal circulating creatinine concentration,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:12100,:35174514:eL5B6dkHcxmMMULFJxLCDH,becker muscular dystrophy,abnormal circulating creatinine concentration,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1392,:35174514:E58dZwfBiuE4PDr5KUgewW,becker muscular dystrophy,abnormality of the liver,1000.0,88.88888888888889
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9759,:35170869:H3DM48fsVLXRkMnPy5jPAg,duchenne muscular dystrophy,hdac4,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:7009,kg4rd:9759,:35170869:AB7WRsxhaXmHeEEbJew6oJ,central nervous system degeneration,hdac4,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7099,:35169163:C2HWLokXUuAHJgUbNrG9Kq,duchenne muscular dystrophy,tlr4,93.10344827586206,1000.0
indication,drug,disease,kg4rd:1268,kg4rd:2081,:35157045:E6qXAYWkogrs8hQjUFVZXR,sunitinib,musculoskeletal system disorder,1000.0,91.30434782608697
drug_protein,drug,gene/protein,kg4rd:1268,kg4rd:6774,:35157045:FNUxCeb5vigtWiXAJVKCGH,sunitinib,stat3,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1635,kg4rd:6774,:35157045:FxA8p9JuVRiP7FrxBiWtbS,congestive heart failure,stat3,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1714,:35157045:2ft87Qq7noXqeqDzZXQyfs,duchenne muscular dystrophy,ventricular hypertrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100662,:35157045:TCZ9dyPYQY9Wfj5SQoCt9q,duchenne muscular dystrophy,chondritis,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1627,:35147046:9GB6V9t6DUYBbqBkD5bCCB,duchenne muscular dystrophy,abnormal heart morphology,1000.0,90.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1627,:35147046:NhWkvvk2JKChxGorny6fT3,becker muscular dystrophy,abnormal heart morphology,1000.0,90.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16971,kg4rd:1627,:35147046:CpKcVjTFDR79fPMtqHg3Ce,limb-girdle muscular dystrophy,abnormal heart morphology,1000.0,90.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:6110636,kg4rd:1756,:35136951:df2DAQ2BRrCReLCXHPKQRy,insect adult cerebral ganglion,dmd,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:4976,kg4rd:25435,:35134775:BAQeCXaTF6M6vMAaPMPzqe,amyotrophic lateral sclerosis,increased circulating lactate dehydrogenase concentration,1000.0,86.48648648648648
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9181,:35132805:bnLiFWagBYosca9ACYhMAg,duchenne muscular dystrophy,arhgef2,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:100543,kg4rd:1756,:35064002:9otffHMfpZ24mMwkRgSMYU,cognitive impairment,dmd,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:9058,kg4rd:1756,:35064002:VVC6TfqqTHYsdUgjEoTCYb,biosynthetic process,dmd,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3750,kg4rd:3934,:35055145:JGpHLywzxEndoc9ienCXg8,increased muscle fatiguability,lcn2,85.71428571428572,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:1015,kg4rd:3934,:35055145:W9xyw59Rtgo7mxx5TECgYu,musculature,lcn2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3934,:35055145:njApWA2KnGLfxH2Epkzmpb,duchenne muscular dystrophy,lcn2,1000.0,1000.0
indication,drug,disease,kg4rd:737,kg4rd:8015,:35033871:4tDctmiZdKbxRUMmScdcAq,meclizine,motion sickness,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:737,kg4rd:4642,:35033871:5xhAmJRbL9SdTBFGTa5uJa,meclizine,myo1d,1000.0,88.88888888888889
drug_protein,drug,gene/protein,kg4rd:737,kg4rd:4619,:35033871:Kow5MvsndM3Aj6WBNA6JQo,meclizine,myh1,1000.0,94.73684210526316
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1256,:35008485:28p52mBv8utP4DYVtZC5sF,becker muscular dystrophy,"intellectual disability, mild",1000.0,100.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3713,:34964145:JGFzQJsWWmKc4QZCpGdCEb,duchenne muscular dystrophy,muscle fiber necrosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3270,:34960110:87meAVUBDGJ2atxcr5DTuz,duchenne muscular dystrophy,abdominal distention,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2014,:34960110:epNn5cCeoyTXN839GuCqse,duchenne muscular dystrophy,diarrhea,93.10344827586206,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:1901186,kg4rd:7026,:34960110:2BnJmpcj7HbLcbSWydHSDd,positive regulation of erbb signaling pathway,nr2f2,87.71929824561404,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10383,kg4rd:717,:34946857:LSPYhph8b2tTTxxbP8RH8d,fragile x syndrome,autism,1000.0,1000.0
exposure_protein,,gene/protein,kg4rd:D000305,kg4rd:1756,:34937785:ePgbpERUhMfRUPeRecSenU,adrenal cortex hormones,dmd,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7220,:34930315:Q6hWpz5ewLHvvChxuXCiCw,duchenne muscular dystrophy,trpc1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7222,:34930315:nsCCVR8MFVYCqA5awDVVuN,duchenne muscular dystrophy,trpc3,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:719,:34922439:4DrumKRkPQrzzJZESnroPo,duchenne muscular dystrophy,c3ar1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51284,:34922439:CNSVg6snjmu4goADGoYqrM,duchenne muscular dystrophy,tlr7,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3394,:34922439:DZoMmHmKW7VZ54oBZpGvGi,duchenne muscular dystrophy,irf8,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2533,:34922439:nwR67YQ4T7E3GvmKJkzsfm,duchenne muscular dystrophy,fyb1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:945,:34922439:DN64kkeAUGcFHqruqzvvV8,duchenne muscular dystrophy,cd33,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7305,:34922439:U8s7T6siMvrnjsKwvyEWSP,duchenne muscular dystrophy,tyrobp,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:5341,:34922439:5vEuF7m3TcKiHm9bGDdJ3v,duchenne muscular dystrophy,plek,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:199,:34922439:U5RAxN4Eb9WacbPUx2cERj,duchenne muscular dystrophy,aif1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7805,:34922439:oJsSjTcCeutu3YKGWpuD6u,duchenne muscular dystrophy,laptm5,1000.0,1000.0
